State,Profit,Quantity
Texas,-169.637,5
Texas,-95.67,5
Texas,-34.392,5
Illinois,-163.5767,7
Illinois,-5.480100000,9
Texas,-6.019600000,1
Texas,-437.5404,9
Illinois,-209.7693,3
Illinois,-566.5625,7
Illinois,-2.134,1
Illinois,-1.8848,2
Illinois,-31.8612,2
Texas,-13.993,2
Texas,-26.1696,2
Texas,-1.5936,2
Illinois,-6.8634,3
Texas,-14.3856,3
Texas,-3.7196,4
Texas,-19.864,5
Texas,-17.4432,6
Texas,-2.5872,7
New York,2.1402,1
New York,3.9831,1
New York,6.8908,1
New Jersey,20.7332,2
Maryland,4.2804,2
New York,8.0406,2
New York,33.9388,2
Rhode Island,4.2804,2
Rhode Island,20.1248,2
Maryland,31.0446,3
Massachusetts,203.5644,3
Vermont,178.8,3
New York,49.8042,3
New York,16.5531,3
New York,4.6221,3
Rhode Island,7.7748,3
Connecticut,150.384,4
New York,36.3816,4
New York,6.9088,4
Rhode Island,481.47,5
Massachusetts,48.906,5
New Jersey,15.426,5
New York,39.066,5
New York,37.884,5
New York,38.532,5
New York,32.6332,2
New York,24.2012,2
New York,12.8058,3
New York,21.8376,4
New York,88.5528,6
New York,420.588,6
New York,29.8802,7
New York,321.84,9
New York,-5.009800000,1
Ohio,1.4224,2
Pennsylvania,1.5008,2
Pennsylvania,3.1382,2
Pennsylvania,6.3936,2
New York,90.294000000,3
Ohio,3.7308,3
Ohio,-18.2352,3
Pennsylvania,9.715200000,3
Pennsylvania,5.0232,3
Pennsylvania,3.0144,4
Ohio,2.464,5
Ohio,2.288,5
Pennsylvania,-30.392,5
Pennsylvania,19.3392,9
Massachusetts,20.967,1
Rhode Island,-60.6078,1
Ohio,-54.5958,2
Pennsylvania,-21.7176,3
Pennsylvania,-63.3765,3
Massachusetts,-47.0583,3
Ohio,-51.984000000,6
Pennsylvania,-630.882,9
New York,-13.978,1
Pennsylvania,-34.647,1
New York,-66.6,2
New York,-66.2302,2
Ohio,-241.176,3
Pennsylvania,-216.9783,7
Kentucky,87.2842,1
Virginia,75.6548,1
Louisiana,22.3548,1
Louisiana,12.99,2
Virginia,58.42,2
Louisiana,23.3184,3
Georgia,81.1734,3
Kentucky,77.625,3
Georgia,7.9128,3
Virginia,41.0388,3
Virginia,83.0502,3
Kentucky,160.1586,3
Kentucky,76.1125,5
Kentucky,9.158,5
Louisiana,7.392,5
South Carolina,87.3504,6
Georgia,46.8996,6
Virginia,166.1004,6
Virginia,9.7218,6
Georgia,291.3778,7
Virginia,7.1022,7
Virginia,245.021,7
Kentucky,314.0384,8
Alabama,163.7874,14
Florida,6.4784,1
North Carolina,22.5296,2
Florida,0.4176,2
North Carolina,6.3612,2
Florida,-2.275800000,3
Florida,4.1028,3
North Carolina,15.5904,3
Florida,-7.772800000,4
North Carolina,12.178,4
North Carolina,-1862.3124,13
Florida,-110.7645,3
Washington,7.7728,1
California,12.6813,1
California,14.5728,2
California,7.9662,2
California,1.9712,2
Washington,44.7096,2
Washington,41.8608,3
California,4.5144,3
California,4.4352,3
California,9.5616,3
California,11.1564,3
California,10.4148,3
Washington,46.575,3
Washington,4.4712,3
Washington,10.5072,3
California,19.7988,4
California,2.2272,4
Idaho,92.3936,4
Nevada,29.1456,4
Washington,3.196,4
Nevada,116.872,4
Washington,148.138,4
Washington,56.392,5
California,39.564,5
Washington,7.7035,5
Washington,10.89,5
Washington,113.4936,6
California,26.544,7
California,34.2848,8
California,191.6586,9
Washington,239.9058,9
Washington,356.0414,13
California,-12.6882,1
California,-13.7976,2
California,14.098,2
California,11.9988,3
California,5.129400000,3
California,28.4102,7
California,-18.1068,1
California,27.0882,1
Colorado,4.6552,1
Arizona,49.716,2
California,0,2
California,-5.758800000,2
California,9.9652,2
Washington,28.0784,2
California,-15.098,2
California,-1.7772,2
California,42.1176,3
California,71.772,3
Washington,-2.699700000,3
Colorado,7.0128,3
California,19.1646,3
California,-3.599600000,4
Colorado,-28.956800000,4
Washington,-59.8356,4
California,-15.245,5
Washington,45.294,5
Colorado,3.344,5
California,8.714500000,5
California,95.586000000,6
California,76.0116,7
California,16.7972,7
California,92.392000000,8
California,135.4068,12
Oregon,-170.8038,1
Arizona,-135.087,2
Colorado,-99.2664,2
Colorado,-98.8018,1
Arizona,-191.646,6
Colorado,-247.7988,6
Indiana,8.0946,1
Michigan,47.0548,1
Michigan,2.3521,1
Indiana,25.473,2
Indiana,104.7528,2
Minnesota,97.2032,2
Wisconsin,97.4586,3
Michigan,35.0973,3
Michigan,35.0973,3
Michigan,112.788,3
Minnesota,51.2943,3
Oklahoma,72.6408,3
Wisconsin,176.8026,3
Indiana,21.7515,3
Indiana,2.6208,3
Indiana,5.193,3
Michigan,30.0234,3
Michigan,30.0234,3
Michigan,4.8609,3
Minnesota,11.1564,3
Wisconsin,11.3148,3
Wisconsin,41.3928,4
Indiana,22.0472,4
Iowa,106.6248,4
Michigan,98.5248,4
Oklahoma,383.931,5
Wisconsin,60.356,5
Indiana,31.587,5
Oklahoma,138.417,5
Oklahoma,523.7052,6
Kansas,23.9904,6
Wisconsin,82.0776,6
Wisconsin,32.4688,7
Indiana,394.212,7
Wisconsin,189.4046,7
Missouri,215.1198,7
Indiana,32.392000000,8
Minnesota,770.352,8
Nebraska,387.5676,14
Texas,-13.1706,1
Illinois,-5.834600000,2
Illinois,-5.139600000,2
Illinois,-25.4772,2
Illinois,-54.5958,2
Illinois,-1.0656,2
Texas,-2.0364,2
Texas,-25.3764,2
Texas,-5.834600000,2
Texas,-66.3916,2
Texas,-29.2524,2
Texas,-31.3722,2
Texas,-45.294,2
Texas,41.934,2
Illinois,-71.8116,3
Illinois,-47.8716,3
Illinois,-23.7822,3
Illinois,-18.1176,3
Illinois,-38.2158,3
Illinois,-8.579400000,3
Texas,-53.2704,3
Texas,-18.1176,3
Texas,-8.579400000,3
Texas,-18.1176,3
Texas,-43.0296,3
Texas,-152.7156,3
Texas,-127.5792,3
Illinois,0,4
Illinois,-126.4816,4
Illinois,-56.996,4
Illinois,-75.192,4
Texas,-110.0232,4
Texas,-4.1136,4
Texas,0,4
Texas,-26.6352,4
Texas,-8.5416,4
Texas,-173.3472,4
Texas,-113.282,4
Texas,-21.3264,4
Texas,-97.4988,4
Illinois,-52.196000000,5
Illinois,0,5
Texas,-13.810000000,5
Texas,-24.398000000,5
Texas,-65.853,5
Texas,0,5
Illinois,-92.7996,6
Texas,0,6
Texas,-160.2952,8
Texas,-14.4588,2
Texas,-18.058800000,3
Texas,-91.7586,3
Texas,-19.8744,4
Texas,-30.098000000,5
Texas,-225.0976,7
Illinois,-47.175,1
Illinois,-67.5435,1
Illinois,-99.2664,2
Illinois,-184.8366,3
Illinois,-538.446,3
Illinois,-300.735,3
Illinois,-120.372,5
Illinois,-4.04,1
Illinois,-3.6537,1
Illinois,-19.7372,2
Illinois,-1.6752,2
Illinois,-24.189,2
Illinois,-7.9634,2
Illinois,-7.7748,2
Texas,-0.7566,2
Texas,-14.2716,2
Texas,-6.8816,2
Texas,-2.6892,2
Texas,-74.9526,2
Illinois,-4.8492,3
Illinois,-50.6688,3
Illinois,-33.3582,3
Illinois,-12.8256,3
Texas,-10.9611,3
Texas,-6.9102,3
Texas,-19.0656,3
Texas,-5.688,3
Texas,-53.7096,3
Texas,-10.0602,3
Texas,-15.9268,4
Texas,-84.2928,4
Texas,-52.3392,4
Illinois,-182.352,5
Illinois,-43.848,5
Illinois,-194.824,5
Illinois,-6.188,5
Texas,-105.69,5
Texas,-17.784,5
Texas,-11.439,5
Texas,-84.448,5
Texas,-187.3815,5
Texas,-150.414,5
Illinois,-19.7712,6
Texas,-34.9536,6
New Jersey,1.5588,1
New York,24.9366,1
New York,9.7812,1
New York,11.2422,1
New York,4.0203,1
Maryland,51.75,2
New Jersey,36.4736,2
Maryland,20.0156,2
New Jersey,17.4064,2
New York,27.3592,2
New York,6.2608,2
New York,9.995,2
New York,6.2608,2
New York,6.7008,2
New York,21.0752,2
New York,8.532,2
Delaware,56.9943,3
Maryland,36.294,3
District of Columbia,316.8825,3
New Jersey,18.1764,3
New Jersey,45.555,3
Delaware,26.649,3
District of Columbia,17.3754,3
Maryland,50.9082,3
Massachusetts,6.2244,3
Massachusetts,61.3824,3
New York,64.518,3
New York,11.376,3
New York,26.1096,3
New York,61.3824,3
New York,30.1872,3
New York,35.0784,3
Delaware,82.3368,4
Massachusetts,244.2496,4
Delaware,6.5736,4
Delaware,4.0584,4
New York,42.1504,4
New York,15.0864,4
New York,76.9816,4
New York,198.46,4
New Jersey,129.294,5
New York,106.477,5
New York,9.8208,6
New York,24.1218,6
New York,28.0192,8
New York,124.2,8
New York,12.3256,8
New York,44.304,8
Delaware,266.4522,9
New York,207.8856,9
New York,8.099100000,1
New York,68.3332,2
New York,140.396,2
New York,3.239200000,2
New York,13.6776,2
New York,60.392,2
New York,21.294,2
New York,8.8784,2
New York,48.3136,2
New York,8.5372,2
New York,39.9234,3
New York,18.1764,3
New York,59.0352,4
New York,83.7096,4
New York,143.04,4
New York,8.098000000,5
New York,375.735,5
New York,54.666,6
New York,292.776,6
New York,65.2064,7
New York,63.686,7
New York,313.2624,8
New York,139.5702,9
New York,609.7157,11
New York,80.7772,14
New York,-22.098,1
New York,30.098,1
Pennsylvania,1.7591,1
Pennsylvania,0.6474,1
New York,-44.196,2
New York,56.196,2
New York,-44.196,2
New York,-16.0784,2
Ohio,-9.0904,2
Ohio,0,2
Ohio,9.573600000,2
Ohio,1.5714,2
Pennsylvania,3.3488,2
Pennsylvania,12.0764,2
Pennsylvania,4.3296,2
Pennsylvania,0.985600000,2
Pennsylvania,1.1994,2
Pennsylvania,-34.196,2
New York,9.088200000,3
New York,-15.7176,3
Ohio,15.5904,3
Ohio,34.974,3
Ohio,-21.4704,3
Pennsylvania,5.2773,3
Pennsylvania,6.4176,3
New York,-26.196,5
New York,-25.049000000,5
Ohio,9.779,5
Ohio,6.2905,5
Ohio,148.845,5
Ohio,28.13,5
New York,158.5764,6
Ohio,9.6712,7
Pennsylvania,11.6496,9
New York,-50.098000000,10
New York,42.588,12
Pennsylvania,-9.098,1
Ohio,-2.0568,2
Ohio,-13.3176,2
Ohio,-1.2178,2
Ohio,-12.8392,2
Pennsylvania,-46.7362,2
Pennsylvania,-19.3382,2
Pennsylvania,-28.498,2
Pennsylvania,-30.9332,2
Maryland,-23.9372,2
Massachusetts,-38.85,2
New Jersey,-19.9184,2
New Jersey,-31.3722,2
Ohio,-9.111,3
Pennsylvania,-4.858800000,3
Pennsylvania,-63.3765,3
Delaware,-48.7839,3
Massachusetts,-130.0104,3
Pennsylvania,-14.196,4
Pennsylvania,-58.5048,4
Pennsylvania,0,5
Pennsylvania,-14.081,5
Pennsylvania,-93.99,5
Pennsylvania,-36.1764,6
Ohio,-21.068600000,7
Ohio,0,9
New York,-115.7058,1
Ohio,-52.3365,1
Ohio,-15.4764,1
Ohio,-94.6605,1
Ohio,-104.673,2
New York,-373.3048,4
Pennsylvania,-140.1408,4
Pennsylvania,-227.4912,6
New York,-264.9208,8
Pennsylvania,-480.2032,8
Pennsylvania,-89.0664,2
Pennsylvania,-204.9996,3
Ohio,-167.986,5
Alabama,84.2352,1
Georgia,15.525,1
Georgia,5.5177,1
Mississippi,22.3548,1
Georgia,18.3276,2
Kentucky,51.8292,2
Louisiana,10.7892,2
Alabama,200.49,2
Arkansas,45.294,2
Virginia,69.6762,3
Arkansas,224.2674,3
Georgia,41.0388,3
Georgia,12.993,3
Georgia,9.2556,3
Kentucky,16.614,3
Kentucky,35.6796,3
Virginia,19.4688,3
Virginia,314.0586,3
Kentucky,225.264,4
Louisiana,60.5488,4
South Carolina,422.51,4
Arkansas,11.58,4
Georgia,24.4608,4
Kentucky,34.9888,4
Virginia,75.6624,4
Mississippi,126.225,5
Virginia,80.784,5
Arkansas,137.54,5
Georgia,52.688,5
Virginia,3.872,5
Virginia,60.6645,5
Louisiana,155.25,6
Arkansas,9.102,6
Kentucky,213.6888,6
Mississippi,76.0878,6
Mississippi,58.6872,6
Virginia,25.5378,6
Virginia,75.373200000,6
Alabama,306.4894,7
Mississippi,388.8128,8
Arkansas,172.4814,9
Georgia,374.6286,9
North Carolina,10.2592,1
Florida,4.0383,1
Tennessee,0,1
Florida,0,2
North Carolina,-3.886400000,2
Florida,6.074,2
North Carolina,-22.1382,2
Tennessee,48.796,2
Tennessee,-23.5764,2
Tennessee,47.6604,2
Florida,1.068,2
Florida,10.104,2
Florida,2.1736,2
Florida,-36.294,3
North Carolina,15.147,3
North Carolina,52.3764,3
Tennessee,74.574,3
Tennessee,-10.9188,3
Florida,-3.838500000,3
Florida,14.3136,3
North Carolina,12.6672,3
North Carolina,-51.294,3
North Carolina,12.1149,3
Tennessee,4.2408,3
Tennessee,6.5904,3
Tennessee,14.547,3
North Carolina,-67.6704,4
Florida,13.9728,4
Florida,-68.1096,4
Florida,16.8544,4
Florida,55.016,4
Florida,0,4
North Carolina,20.392,4
Tennessee,19.0848,4
Florida,-81.441000000,5
North Carolina,5.798,5
Florida,0,5
North Carolina,0,5
Tennessee,19.035,5
Tennessee,3.344,5
North Carolina,31.5776,8
North Carolina,4.2816,8
North Carolina,11.691,9
North Carolina,-149.6307,3
North Carolina,-299.2614,6
Tennessee,-249.3216,6
North Carolina,-653.2834,7
Florida,-76.6062,1
Florida,-458.1468,4
Florida,-114.3534,7
California,4.331,1
California,2.9682,1
California,7.106,1
California,15.525,1
Washington,7.8936,1
Washington,14.6642,1
Washington,21.506,1
Washington,5.434,1
Washington,20.5842,1
Nevada,41.1684,2
Washington,25.5112,2
Washington,41.1684,2
California,15.6332,2
California,4.2804,2
California,4.0192,2
California,53.196,2
California,5.5888,2
California,29.3284,2
California,1.7472,2
California,5.79,2
California,10.9096,2
California,1.1136,2
California,13.4292,2
California,11.1664,2
California,5.9364,2
California,10.9096,2
California,4.3524,2
Washington,20.538,2
Washington,99.23,2
Washington,13.4292,2
Washington,17.1828,2
California,54.3438,3
California,12.8568,3
California,43.6842,3
California,6.5286,3
California,4.4352,3
California,6.0288,3
California,4.4712,3
California,23.988,3
California,21.7515,3
California,5.193,3
California,15.372,3
California,6.4206,3
California,8.01,3
California,16.302,3
California,31.6128,3
California,28.518,3
California,21.645,3
California,49.8042,3
California,7.9128,3
New Mexico,17.3754,3
Utah,22.0077,3
Washington,2.6208,3
Washington,3.2352,3
California,14.144,4
California,8.2992,4
California,38.024,4
California,15.9936,4
California,27.5632,4
California,11.1776,4
California,29.1456,4
California,21.1344,4
California,10.164,4
California,10.374,5
California,14.896,5
California,57.358,5
California,62.737,5
California,105.98,5
California,73.321,5
Utah,118.6575,5
Washington,629.01,5
California,9.0288,6
California,297.69,6
California,122.7648,6
California,33.936,6
Utah,140.686,7
California,21.5964,7
California,23.9232,7
California,81.8496,7
California,28.1421,7
California,95.7572,7
California,18.4632,7
Washington,39.0824,7
California,202.2528,8
California,20.7328,8
California,54.2808,8
California,92.97,9
California,31.2444,9
Nevada,36.1827,9
New Mexico,114.6285,9
California,199.2606,11
California,-6.049,1
California,18.4548,2
California,28.9568,2
California,-12.098,2
California,-14.4784,2
California,-12.098,2
California,24.2352,3
California,-20.6964,3
California,-30.147,3
California,3.929400000,3
California,-29.6058,3
California,-29.6058,3
California,-40.196000000,4
California,-4.839200000,4
California,6.549000000,5
California,160.3136,8
California,75.593700000,9
California,11.2648,1
California,-0.899900000,1
California,32.098,1
California,25.898,1
Washington,24.858,1
Oregon,4.8416,1
California,-0.888600000,1
Arizona,10.098,2
California,22.5296,2
California,59.4816,2
California,-28.2744,2
California,22.5296,2
California,2.819600000,2
Washington,4.2624,2
Arizona,3.9512,2
Arizona,1.7352,2
Arizona,3.9512,2
Arizona,0.9612,2
California,-2.956600000,2
Arizona,-42.8967,3
California,-17.0352,3
California,-13.7403,3
California,-19.1058,3
California,19.4352,3
California,12.1068,3
California,-20.7846,3
California,35.76,3
California,-17.0352,3
California,35.76,3
California,13.7646,3
California,0,3
California,23.028,3
California,0,3
Colorado,74.574,3
Nevada,-109.5822,3
New Mexico,20.1558,3
Washington,73.194,3
Washington,52.3764,3
Colorado,1.2672,3
Colorado,7.11,3
California,5.2287,3
California,28.436400000,3
California,-6.423300000,3
California,31.4532,3
California,27.3582,3
California,33.851700000,3
California,6.717600000,3
California,-97.7394,3
California,-16.65,3
California,-23.488200000,3
California,-31.647,3
California,60.392000000,4
California,54.4008,4
California,-44.2764,4
California,-12.196,4
New Mexico,99.432000000,4
Oregon,-12.196,4
Oregon,-14.5584,4
Washington,13.8528,4
Arizona,11.0704,4
Arizona,-3.034400000,4
Oregon,3.108,4
California,36.4776,4
California,-64.5444,4
California,6.9716,4
Arizona,-34.641,5
California,7.049000000,5
California,22.941,5
California,-46.137,5
California,45.294,5
Oregon,148.704,5
Washington,121.99,5
Colorado,10.984,5
Colorado,4.008,5
California,149.148,6
California,-84.823200000,6
Washington,150.294,6
Washington,-39.9528,6
Arizona,-36.4704,6
Arizona,48.9516,6
California,-325.572,6
California,-31.9144,7
Arizona,33.1584,8
Colorado,15.0696,9
Arizona,-204.4458,3
Oregon,-188.7,4
Arizona,-448.896,5
Colorado,-248.166,5
Oregon,-103.8606,1
Colorado,-240.784,2
Colorado,-143.7904,4
Oregon,-384.7164,6
Colorado,-786.744,7
Colorado,-183.6324,7
Kansas,1.8011,1
Indiana,1.7343,1
Kansas,1.728,2
Michigan,10.35,2
Minnesota,843.1706,2
Oklahoma,149.8956,2
Kansas,4.293,2
Missouri,5.6644,2
Missouri,5.7624,2
Michigan,0.174400000,2
Indiana,496.7865,3
Minnesota,9.716400000,3
Minnesota,0,3
Wisconsin,12.5928,4
Missouri,13.064,4
Wisconsin,91.9508,4
Missouri,20.975,10
Texas,0.372,1
Texas,1.8792,1
Texas,0.808800000,1
Texas,0.558000000,2
Texas,4.504,2
Texas,2.838,2
Texas,1.6704,2
Illinois,26.9024,2
Texas,3.6288,2
Texas,26.9024,2
Texas,3.6288,2
Texas,-2.974,2
Texas,-25.109,2
Texas,19.824,2
Texas,1.816,2
Illinois,2.205,3
Illinois,2.4675,3
Illinois,3.7128,3
Illinois,20.5764,3
Texas,16.1838,3
Texas,16.1838,3
Illinois,9.9522,3
Illinois,1.64,4
Illinois,5.1792,4
Texas,5.5216,4
Texas,5.775,5
Texas,3.912,5
Illinois,4.176,5
Illinois,-66.801,5
Texas,1.8468,6
Illinois,67.4424,6
Texas,10.8864,6
Texas,16.3737,7
Texas,54.215,7
Texas,12.7008,7
Illinois,9.54,8
Texas,30.392,8
Illinois,-6.3441,1
Illinois,-4.7685,1
Texas,-6.6278,1
Texas,-3.4122,1
Texas,-8.4728,1
Texas,-11.0848,1
Texas,-3.7584,2
Texas,-54.5496,2
Illinois,-22.62,2
Illinois,-3.2406,2
Texas,-1.476,2
Texas,-26.2272,2
Illinois,-4.9164,3
Texas,-6.0192,3
Illinois,-145.176,4
Texas,-13.6152,4
Texas,-52.4544,4
Texas,-16.5396,4
Illinois,-6.567,5
Illinois,-30.555,6
Texas,-2287.782,6
Illinois,-53.7088,8
Texas,-52.632,8
Texas,-21.681,9
New York,8.0548,1
New York,8.955,1
New Jersey,148.5106,1
Maryland,2.1465,1
New York,3.1104,1
Massachusetts,3.363,1
Connecticut,120.9416,2
New York,44.8896,2
New York,4.9432,2
Connecticut,15.44,2
Maryland,11.7782,2
Connecticut,2.8224,2
Connecticut,6.8714,2
New York,4.6812,2
New York,11.5432,2
New York,5.6644,2
New York,6.2208,2
Rhode Island,18.7812,2
New York,11.6316,2
New York,2.9372,2
New York,5.8708,2
Rhode Island,17.38,2
Massachusetts,0.174400000,2
New York,49.5552,3
New York,26.865,3
New York,90.8292,3
Delaware,2.8536,3
Maryland,2.0748,3
Massachusetts,14.2632,3
New Jersey,9.702,3
New York,8.0712,3
New York,19.3116,3
Connecticut,30.2112,3
Delaware,15.525,3
New York,5.0055,3
New York,2.9547,3
New York,4.536,3
Massachusetts,8.7906,3
New York,7.0218,3
New York,68.976,3
New York,9.039,3
New York,10.5144,3
New York,3.6588,3
New York,5.841000000,3
New Jersey,22.1184,4
Massachusetts,23.31,4
New Jersey,0.299200000,4
New York,29.6,4
Connecticut,12.4752,4
Maryland,11.3288,4
New Jersey,12.4416,4
New York,19.8744,4
New York,12.4416,4
New York,253.372,5
Connecticut,6.206,5
New York,16.17,5
New Jersey,38.376,5
Maryland,19.95,5
Maryland,45.528,5
New Jersey,100.4255,5
Rhode Island,7.774,5
New York,15.372,5
Massachusetts,16.956,6
New York,35.3346,6
Maryland,26.3494,7
Massachusetts,80.3208,7
New York,22.4448,7
Massachusetts,22.246,7
Connecticut,18.8993,7
Pennsylvania,3.868200000,1
Ohio,0.3674,1
New York,0.6048,1
Pennsylvania,0.444,2
Pennsylvania,0.4768,2
New York,89.9548,2
New York,2.3408,2
New York,456.588,2
New York,89.9548,2
Ohio,2.1,2
Ohio,10.6232,2
Ohio,29.364,2
Ohio,2.8884,2
Pennsylvania,3.6288,2
Pennsylvania,2.64,2
Ohio,-55.256,2
Ohio,1.9272,2
Pennsylvania,0.711,3
Pennsylvania,43.4352,3
New York,1143.891,3
Pennsylvania,2.5056,3
Ohio,5.1012,3
Pennsylvania,5.4432,3
Pennsylvania,2.337,3
Pennsylvania,1.0044,3
Pennsylvania,15.8571,3
Ohio,13.7016,4
Pennsylvania,7.7728,4
Ohio,3.4048,4
Pennsylvania,3.6432,4
New York,6.0256,4
Ohio,-35.2152,4
Pennsylvania,3.9296,4
Ohio,2.04,4
Pennsylvania,0.834,5
New York,9.1785,5
New York,7.209,5
Ohio,5.369,5
Ohio,6.291,5
Ohio,-44.019,5
Pennsylvania,6.255000000,5
New York,55.008,6
Ohio,5.9778,6
Pennsylvania,7.7688,6
Ohio,10.0572,6
Ohio,37.9176,6
Ohio,10.8864,6
Pennsylvania,312.676,8
Pennsylvania,7.9704,8
Ohio,-1.3128,1
Pennsylvania,-2.5093,1
Ohio,-1.9272,2
Ohio,-2.6586,2
Ohio,-5.215,2
Pennsylvania,-2.588,2
Pennsylvania,-2.7552,2
Pennsylvania,-412.6154,2
Ohio,-10.5798,3
Ohio,-5.5338,3
Ohio,-3.564,3
Pennsylvania,-2.0016,3
Pennsylvania,-5.037,3
Pennsylvania,-4.752,4
Pennsylvania,-12.208,4
Pennsylvania,-913.176,6
Louisiana,1.8672,1
Virginia,4.57,1
Virginia,96.3438,2
Arkansas,6.2208,2
Louisiana,33.3124,2
Virginia,53.0439,3
Virginia,10.395,3
Arkansas,5.6016,3
Arkansas,30.7872,3
Georgia,6.7392,3
Louisiana,5.2029,3
Arkansas,28.1718,3
Kentucky,36.4044,3
Georgia,10.0725,3
Virginia,55.3616,4
Virginia,56.3528,4
Arkansas,318.3016,4
Georgia,7.4824,4
Virginia,10.7136,4
South Carolina,14.202,4
Louisiana,12.4416,4
South Carolina,0.558400000,4
Kentucky,45.487,5
Louisiana,21.228,5
Kentucky,214.76,5
Virginia,9.234,5
Virginia,18.0378,6
Georgia,175.5156,6
Georgia,17.8066,7
Virginia,51.8,7
Kentucky,104.568,8
North Carolina,7.3386,1
Tennessee,1.2948,1
Florida,0.3348,1
Tennessee,-8.8038,1
North Carolina,0.3492,1
North Carolina,6.006,2
Florida,1.4976,2
North Carolina,9.835200000,3
North Carolina,3.0576,3
North Carolina,1.7955,3
Florida,12.6927,3
Florida,3.2214,3
Florida,4.914,3
Florida,88.074,3
Florida,88.074,3
Tennessee,5.4432,3
North Carolina,64.072800000,4
North Carolina,3.5152,4
Florida,17.127,5
Florida,29.692,5
North Carolina,5.9185,5
North Carolina,2.6964,7
North Carolina,1.4256,9
North Carolina,1.7514,9
North Carolina,9.63,9
Florida,-13.363,1
Tennessee,-2.0108,2
Florida,-1.476,3
Florida,-26.624,4
North Carolina,-4.2336,7
California,3.6322,1
Washington,7.2744,1
California,50.328,1
Washington,2.3406,1
California,4.461,1
Washington,7.9896,1
California,25.4384,2
California,5.6628,2
California,60.49,2
California,12.298,2
California,3.0368,2
California,20.6612,2
California,0.079200000,2
California,1.7876,2
California,3.6156,2
Washington,1.4208,2
California,6.2208,2
California,6.2208,2
California,46.1184,2
California,8.7138,2
California,28.615,2
California,7.0096,2
California,15.2712,2
Washington,4.872,2
California,5.3196,2
California,152.0232,3
California,16.5888,3
California,54.9504,3
California,11.7936,3
California,1.7901,3
California,5.6994,3
California,2.4192,3
California,2.8536,3
California,2.5578,3
Washington,4.6644,3
California,10.4832,3
California,2.8764,3
California,8.073,3
California,9.3312,3
California,9.3312,3
California,10.7301,3
Washington,9.6192,3
California,8.6391,3
